,id,title,categories,abstract,doi,created,updated,authors
1733,2408.10777,just a hint: point-supervised camouflaged object detection,cs.cv cs.ai,"camouflaged object detection (cod) demands models to expeditiously and accurately distinguish objects which conceal themselves seamlessly in the environment. owing to the subtle differences and ambiguous boundaries, cod is not only a remarkably challenging task for models but also for human annotators, requiring huge efforts to provide pixel-wise annotations. to alleviate the heavy annotation burden, we propose to fulfill this task with the help of only one point supervision. specifically, by swiftly clicking on each object, we first adaptively expand the original point-based annotation to a reasonable hint area. then, to avoid partial localization around discriminative parts, we propose an attention regulator to scatter model attention to the whole object through partially masking labeled regions. moreover, to solve the unstable feature representation of camouflaged objects under only point-based annotation, we perform unsupervised contrastive learning based on differently augmented image pairs (e.g. changing color or doing translation). on three mainstream cod benchmarks, experimental results show that our model outperforms several weakly-supervised methods by a large margin across various metrics.",,2024-08-20,,"['huafeng chen', 'dian shao', 'guangqian guo', 'shan gao']"
1734,2408.10779,the power of abstract mac layer: a fault-tolerance perspective,cs.dc,"this paper studies the power of the ""abstract mac layer"" model in a single-hop asynchronous network. the model captures primitive properties of modern wireless mac protocols. in this model, newport [podc '14] proves that it is impossible to achieve deterministic consensus when nodes may crash. subsequently, newport and robinson [disc '18] present randomized consensus algorithms that terminate with o(n3 log n) expected broadcasts in a system of n nodes. we are not aware of any results on other fault-tolerant distributed tasks in this model.   we first study the computability aspect of the abstract mac layer. we present a wait-free algorithm that implements an atomic register. furthermore, we show that in general, k-set consensus is impossible. second, we aim to minimize storage complexity. existing algorithms require {\omega}(n log n) bits. we propose four wait-free consensus algorithms that only need constant storage complexity. (two approximate consensus and two randomized binary consensus algorithms.) one randomized algorithm terminates with o(n log n) expected broadcasts. all our consensus algorithms are anonymous, meaning that at the algorithm level, nodes do not need to have a unique identifier.",,2024-08-20,,"['qinzi zhang', 'lewis tseng']"
1735,2408.10783,multi-agent based modeling for investigating excess heat utilization   from electrolyzer production to district heating network,cs.ma,"power-to-hydrogen is crucial for the renewable energy transition, yet existing literature lacks business models for the significant excess heat it generates. this study addresses this by evaluating three models for selling electrolyzer-generated heat to district heating grids: constant, flexible, and renewable-source hydrogen production, with and without heat sales. using agent-based modeling and multi-criteria decision-making methods (vikor, topsis, promethee), it finds that selling excess heat can cut hydrogen production costs by 5.6%. the optimal model operates flexibly with electricity spot prices, includes heat sales, and maintains a hydrogen price of 3.3 eur/kg. environmentally, hydrogen production from grid electricity could emit up to 13,783.8 tons of co2 over four years from 2023. the best economic and environmental model uses renewable sources and sells heat at 3.5 eur/kg",,2024-08-20,,"['kristoffer christensen', 'bo nørregaard jørgensen', 'zheng grace ma']"
1736,2408.10787,lightmdetr: a lightweight approach for low-cost open-vocabulary object   detection training,cs.cv cs.lg,"object detection in computer vision traditionally involves identifying objects in images. by integrating textual descriptions, we enhance this process, providing better context and accuracy. the mdetr model significantly advances this by combining image and text data for more versatile object detection and classification. however, mdetr's complexity and high computational demands hinder its practical use. in this paper, we introduce lightweight mdetr (lightmdetr), an optimized mdetr variant designed for improved computational efficiency while maintaining robust multimodal capabilities. our approach involves freezing the mdetr backbone and training a sole component, the deep fusion encoder (dfe), to represent image and text modalities. a learnable context vector enables the dfe to switch between these modalities. evaluation on datasets like refcoco, refcoco+, and refcocog demonstrates that lightmdetr achieves superior precision and accuracy.",,2024-08-20,,"['binta sow', 'bilal faye', 'hanane azzag', 'mustapha lebbah']"
1737,2408.10788,understanding the skills gap between higher education and industry in   the uk in artificial intelligence sector,cs.ai,"as artificial intelligence (ai) changes how businesses work, there is a growing need for people who can work in this sector. this paper investigates how well universities in united kingdom offering courses in ai, prepare students for jobs in the real world. to gain insight into the differences between university curricula and industry demands we review the contents of taught courses and job advertisement portals. by using custom data scraping tools to gather information from job advertisements and university curricula, and frequency and naive bayes classifier analysis, this study will show exactly what skills industry is looking for. in this study we identified 12 skill categories that were used for mapping. the study showed that the university curriculum in the ai domain is well balanced in most technical skills, including programming and machine learning subjects, but have a gap in data science and maths and statistics skill categories.",,2024-08-20,,"['khushi jaiswal', 'ievgeniia kuzminykh', 'sanjay modgil']"
1738,2408.10789,learning part-aware 3d representations by fusing 2d gaussians and   superquadrics,cs.cv,"low-level 3d representations, such as point clouds, meshes, nerfs, and 3d gaussians, are commonly used to represent 3d objects or scenes. however, humans usually perceive 3d objects or scenes at a higher level as a composition of parts or structures rather than points or voxels. representing 3d as semantic parts can benefit further understanding and applications. we aim to solve part-aware 3d reconstruction, which parses objects or scenes into semantic parts. in this paper, we introduce a hybrid representation of superquadrics and 2d gaussians, trying to dig 3d structural clues from multi-view image inputs. accurate structured geometry reconstruction and high-quality rendering are achieved at the same time. we incorporate parametric superquadrics in mesh forms into 2d gaussians by attaching gaussian centers to faces in meshes. during the training, superquadrics parameters are iteratively optimized, and gaussians are deformed accordingly, resulting in an efficient hybrid representation. on the one hand, this hybrid representation inherits the advantage of superquadrics to represent different shape primitives, supporting flexible part decomposition of scenes. on the other hand, 2d gaussians are incorporated to model the complex texture and geometry details, ensuring high-quality rendering and geometry reconstruction. the reconstruction is fully unsupervised. we conduct extensive experiments on data from dtu and shapenet datasets, in which the method decomposes scenes into reasonable parts, outperforming existing state-of-the-art approaches.",,2024-08-20,,"['zhirui gao', 'renjiao yi', 'yuhang huang', 'wei chen', 'chenyang zhu', 'kai xu']"
1739,2408.1079,multi-agent based simulation for decentralized electric vehicle charging   strategies and their impacts,cs.ma,"the growing shift towards a smart grid involves integrating numerous new digital energy solutions into the energy ecosystems to address problems arising from the transition to carbon neutrality, particularly in linking the electricity and transportation sectors. yet, this shift brings challenges due to mass electric vehicle adoption and the lack of methods to adequately assess various ev charging algorithms and their ecosystem impacts. this paper introduces a multi-agent based simulation model, validated through a case study of a danish radial distribution network serving 126 households. the study reveals that traditional charging leads to grid overload by 2031 at 67% ev penetration, while decentralized strategies like real-time pricing could cause overloads as early as 2028. the developed multi-agent based simulation demonstrates its ability to offer detailed, hourly analysis of future load profiles in distribution grids, and therefore, can be applied to other prospective scenarios in similar energy systems.",,2024-08-20,,"['kristoffer christensen', 'bo nørregaard jørgensen', 'zheng grace ma']"
1740,2408.10791,exploring the impact of word prediction assistive features on smartphone   keyboards for blind users,cs.hc,"assistive technologies have been developed to enhance blind users' typing performance, focusing on speed, accuracy, and effort reduction. one such technology is word prediction software, designed to minimize keystrokes required for text input. this study investigates the impact of word prediction on typing performance among blind users using an on-screen qwerty keyboard. we conducted a comparative study involving eleven blind participants, evaluating both standard qwerty input and word prediction-assisted typing. our findings reveal that while word prediction slightly improves typing speed, it does not enhance typing accuracy and increases both physical and temporal workload compared to the default keyboard. we conclude with recommendations for improving word prediction systems, including more efficient editing methods and the integration of voice pitch variations to aid error recognition.",,2024-08-20,,"['mrim m. alnfiai', 'muhammad ashad kabir']"
1741,2408.10794,tapping in a remote vehicle's onboard llm to complement the ego   vehicle's field-of-view,cs.cv,"today's advanced automotive systems are turning into intelligent cyber-physical systems (cps), bringing computational intelligence to their cyber-physical context. such systems power advanced driver assistance systems (adas) that observe a vehicle's surroundings for their functionality. however, such adas have clear limitations in scenarios when the direct line-of-sight to surrounding objects is occluded, like in urban areas. imagine now automated driving (ad) systems that ideally could benefit from other vehicles' field-of-view in such occluded situations to increase traffic safety if, for example, locations about pedestrians can be shared across vehicles. current literature suggests vehicle-to-infrastructure (v2i) via roadside units (rsus) or vehicle-to-vehicle (v2v) communication to address such issues that stream sensor or object data between vehicles. when considering the ongoing revolution in vehicle system architectures towards powerful, centralized processing units with hardware accelerators, foreseeing the onboard presence of large language models (llms) to improve the passengers' comfort when using voice assistants becomes a reality. we are suggesting and evaluating a concept to complement the ego vehicle's field-of-view (fov) with another vehicle's fov by tapping into their onboard llm to let the machines have a dialogue about what the other vehicle ``sees''. our results show that very recent versions of llms, such as gpt-4v and gpt-4o, understand a traffic situation to an impressive level of detail, and hence, they can be used even to spot traffic participants. however, better prompts are needed to improve the detection quality and future work is needed towards a standardised message interchange format between vehicles.",,2024-08-20,,"['malsha ashani mahawatta dona', 'beatriz cabrero-daniel', 'yinan yu', 'christian berger']"
1742,2408.10795,adversarial attack for explanation robustness of rationalization models,cs.cl,"rationalization models, which select a subset of input text as rationale-crucial for humans to understand and trust predictions-have recently emerged as a prominent research area in explainable artificial intelligence. however, most of previous studies mainly focus on improving the quality of the rationale, ignoring its robustness to malicious attack. specifically, whether the rationalization models can still generate high-quality rationale under the adversarial attack remains unknown. to explore this, this paper proposes uat2e, which aims to undermine the explainability of rationalization models without altering their predictions, thereby eliciting distrust in these models from human users. uat2e employs the gradient-based search on triggers and then inserts them into the original input to conduct both the non-target and target attack. experimental results on five datasets reveal the vulnerability of rationalization models in terms of explanation, where they tend to select more meaningless tokens under attacks. based on this, we make a series of recommendations for improving rationalization models in terms of explanation.",,2024-08-20,,"['yuankai zhang', 'lingxiao kong', 'haozhao wang', 'ruixuan li', 'jun wang', 'yuhua li', 'wei liu']"
1743,2408.10796,honeyquest: rapidly measuring the enticingness of cyber deception   techniques with code-based questionnaires,cs.cr cs.cy,"fooling adversaries with traps such as honeytokens can slow down cyber attacks and create strong indicators of compromise. unfortunately, cyber deception techniques are often poorly specified. also, realistically measuring their effectiveness requires a well-exposed software system together with a production-ready implementation of these techniques. this makes rapid prototyping challenging. our work translates 13 previously researched and 12 self-defined techniques into a high-level, machine-readable specification. our open-source tool, honeyquest, allows researchers to quickly evaluate the enticingness of deception techniques without implementing them. we test the enticingness of 25 cyber deception techniques and 19 true security risks in an experiment with 47 humans. we successfully replicate the goals of previous work with many consistent findings, but without a time-consuming implementation of these techniques on real computer systems. we provide valuable insights for the design of enticing deception and also show that the presence of cyber deception can significantly reduce the risk that adversaries will find a true security risk by about 22% on average.",10.1145/3678890.3678897,2024-08-20,,"['mario kahlhofer', 'stefan achleitner', 'stefan rass', 'rené mayrhofer']"
1744,2408.10798,universal novelty detection through adaptive contrastive learning,cs.lg,"novelty detection is a critical task for deploying machine learning models in the open world. a crucial property of novelty detection methods is universality, which can be interpreted as generalization across various distributions of training or test data. more precisely, for novelty detection, distribution shifts may occur in the training set or the test set. shifts in the training set refer to cases where we train a novelty detector on a new dataset and expect strong transferability. conversely, distribution shifts in the test set indicate the methods' performance when the trained model encounters a shifted test sample. we experimentally show that existing methods falter in maintaining universality, which stems from their rigid inductive biases. motivated by this, we aim for more generalized techniques that have more adaptable inductive biases. in this context, we leverage the fact that contrastive learning provides an efficient framework to easily switch and adapt to new inductive biases through the proper choice of augmentations in forming the negative pairs. we propose a novel probabilistic auto-negative pair generation method autoaugood, along with contrastive learning, to yield a universal novelty detector method. our experiments demonstrate the superiority of our method under different distribution shifts in various image benchmark datasets. notably, our method emerges universality in the lens of adaptability to different setups of novelty detection, including one-class, unlabeled multi-class, and labeled multi-class settings. code: https://github.com/mojtaba-nafez/unode",,2024-08-20,,"['hossein mirzaei', 'mojtaba nafez', 'mohammad jafari', 'mohammad bagher soltani', 'mohammad azizmalayeri', 'jafar habibi', 'mohammad sabokrou', 'mohammad hossein rohban']"
1745,2408.10802,inverse deep learning ray tracing for heliostat surface prediction,cs.lg cs.ai,"concentrating solar power (csp) plants play a crucial role in the global transition towards sustainable energy. a key factor in ensuring the safe and efficient operation of csp plants is the distribution of concentrated flux density on the receiver. however, the non-ideal flux density generated by individual heliostats can undermine the safety and efficiency of the power plant. the flux density from each heliostat is influenced by its precise surface profile, which includes factors such as canting and mirror errors. accurately measuring these surface profiles for a large number of heliostats in operation is a formidable challenge. consequently, control systems often rely on the assumption of ideal surface conditions, which compromises both safety and operational efficiency. in this study, we introduce inverse deep learning ray tracing (idlr), an innovative method designed to predict heliostat surfaces based solely on target images obtained during heliostat calibration. our simulation-based investigation demonstrates that sufficient information regarding the heliostat surface is retained in the flux density distribution of a single heliostat, enabling deep learning models to accurately predict the underlying surface with deflectometry-like precision for the majority of heliostats. additionally, we assess the limitations of this method, particularly in relation to surface accuracy and resultant flux density predictions. furthermore, we are presenting a new comprehensive heliostat model using non-uniform rational b-spline (nurbs) that has the potential to become the new state of the art for heliostat surface parameterization. our findings reveal that idlr has significant potential to enhance csp plant operations, potentially increasing the overall efficiency and energy output of the power plants.",,2024-08-20,,"['jan lewen', 'max pargmann', 'mehdi cherti', 'jenia jitsev', 'robert pitz-paal', 'daniel maldonado quinto']"
1746,2408.10804,kotlin's type system is (also) unsound,cs.pl cs.se,"soundness of a type system is a fundemental property that guarantees that no operation that is not supported by a value will be performed on that value at run time. a type checker for a sound type system is expected to issue a warning on every type error. while soundness is a desirable property for many practical applications, in 2016, amin and tate presented the first unsoundness proof for two major industry languages: java and scala. this proof relied on use-site variance and implicit null values.   we present an unsoundness proof for kotlin, another emerging industry language, which relies on a previously unknown unsound combination of language features. kotlin does not have implicit null values, meaning that the proof by amin and tate would not work for kotlin. our new proof, which is an infringing code snippet, utilizes kotlin's \emph{declaration-site} variance specification and does not require implicit null values.   we present this counterexample to soundness in full along with detailed explanations of every step. finally, we present a thorough discussion on precisely which language features cause this issue, as well as how kotlin's compiler can be patched to fix it.",,2024-08-20,,"['elad kinsbruner', 'hila peleg', 'shachar itzhaky']"
1747,2408.10805,mpl: lifting 3d human pose from multi-view 2d poses,cs.cv,"estimating 3d human poses from 2d images is challenging due to occlusions and projective acquisition. learning-based approaches have been largely studied to address this challenge, both in single and multi-view setups. these solutions however fail to generalize to real-world cases due to the lack of (multi-view) 'in-the-wild' images paired with 3d poses for training. for this reason, we propose combining 2d pose estimation, for which large and rich training datasets exist, and 2d-to-3d pose lifting, using a transformer-based network that can be trained from synthetic 2d-3d pose pairs. our experiments demonstrate decreases up to 45% in mpjpe errors compared to the 3d pose obtained by triangulating the 2d poses. the framework's source code is available at https://github.com/aghasemzadeh/openmpl .",,2024-08-20,,"['seyed abolfazl ghasemzadeh', 'alexandre alahi', 'christophe de vleeschouwer']"
1748,2408.10807,dismix: disentangling mixtures of musical instruments for source-level   pitch and timbre manipulation,cs.sd cs.ai cs.lg eess.as,"existing work on pitch and timbre disentanglement has been mostly focused on single-instrument music audio, excluding the cases where multiple instruments are presented. to fill the gap, we propose dismix, a generative framework in which the pitch and timbre representations act as modular building blocks for constructing the melody and instrument of a source, and the collection of which forms a set of per-instrument latent representations underlying the observed mixture. by manipulating the representations, our model samples mixtures with novel combinations of pitch and timbre of the constituent instruments. we can jointly learn the disentangled pitch-timbre representations and a latent diffusion transformer that reconstructs the mixture conditioned on the set of source-level representations. we evaluate the model using both a simple dataset of isolated chords and a realistic four-part chorales in the style of j.s. bach, identify the key components for the success of disentanglement, and demonstrate the application of mixture transformation based on source-level attribute manipulation.",,2024-08-20,,"['yin-jyun luo', 'kin wai cheuk', 'woosung choi', 'toshimitsu uesaka', 'keisuke toyama', 'koichi saito', 'chieh-hsin lai', 'yuhta takida', 'wei-hsiang liao', 'simon dixon', 'yuki mitsufuji']"
1749,2408.10808,colbert retrieval and ensemble response scoring for language model   question answering,cs.cl cs.ir,"domain-specific question answering remains challenging for language models, given the deep technical knowledge required to answer questions correctly. this difficulty is amplified for smaller language models that cannot encode as much information in their parameters as larger models. the ""specializing large language models for telecom networks"" challenge aimed to enhance the performance of two small language models, phi-2 and falcon-7b in telecommunication question answering. in this paper, we present our question answering systems for this challenge. our solutions achieved leading marks of 81.9% accuracy for phi-2 and 57.3% for falcon-7b. we have publicly released our code and fine-tuned models.",,2024-08-20,,"['alex gichamba', 'tewodros kederalah idris', 'brian ebiyau', 'eric nyberg', 'teruko mitamura']"
1750,2408.10811,beyond english-centric llms: what language do multilingual language   models think in?,cs.cl cs.ai,"in this study, we investigate whether non-english-centric llms, despite their strong performance, `think' in their respective dominant language: more precisely, `think' refers to how the representations of intermediate layers, when un-embedded into the vocabulary space, exhibit higher probabilities for certain dominant languages during generation. we term such languages as internal $\textbf{latent languages}$.   we examine the latent language of three typical categories of models for japanese processing: llama2, an english-centric model; swallow, an english-centric model with continued pre-training in japanese; and llm-jp, a model pre-trained on balanced english and japanese corpora. our empirical findings reveal that, unlike llama2 which relies exclusively on english as the internal latent language, japanese-specific swallow and llm-jp employ both japanese and english, exhibiting dual internal latent languages. for any given target language, the model preferentially activates the latent language most closely related to it. in addition, we explore how intermediate layers respond to questions involving cultural conflicts between latent internal and target output languages. we further explore how the language identity shifts across layers while keeping consistent semantic meaning reflected in the intermediate layer representations.   this study deepens the understanding of non-english-centric large language models, highlighting the intricate dynamics of language representation within their intermediate layers.",,2024-08-20,,"['chengzhi zhong', 'fei cheng', 'qianying liu', 'junfeng jiang', 'zhen wan', 'chenhui chu', 'yugo murawaki', 'sadao kurohashi']"
1751,2408.10816,deep learning-based classification of dementia using image   representation of subcortical signals,eess.sp cs.lg,"dementia is a neurological syndrome marked by cognitive decline. alzheimer's disease (ad) and frontotemporal dementia (ftd) are the common forms of dementia, each with distinct progression patterns. eeg, a non-invasive tool for recording brain activity, has shown potential in distinguishing ad from ftd and mild cognitive impairment (mci). previous studies have utilized various eeg features, such as subband power and connectivity patterns to differentiate these conditions. however, artifacts in eeg signals can obscure crucial information, necessitating advanced signal processing techniques. this study aims to develop a deep learning-based classification system for dementia by analyzing scout time-series signals from deep brain regions, specifically the hippocampus, amygdala, and thalamus. the study utilizes scout time series extracted via the standardized low-resolution brain electromagnetic tomography (sloreta) technique. the time series is converted to image representations using continuous wavelet transform (cwt) and fed as input to deep learning models. two high-density eeg datasets are utilized to check for the efficacy of the proposed method: the online brainlat dataset (comprising ad, ftd, and healthy controls (hc)) and the in-house iitd-aiia dataset (including subjects with ad, mci, and hc). different classification strategies and classifier combinations have been utilized for the accurate mapping of classes on both datasets. the best results were achieved by using a product of probabilities from classifiers for left and right subcortical regions in conjunction with the densenet model architecture. it yields accuracies of 94.17$\%$ and 77.72$\%$ on the brainlat and iitd-aiia datasets, respectively. this highlights the potential of this approach for early and accurate differentiation of neurodegenerative disorders.",,2024-08-20,,"['shivani ranjan', 'ayush tripathi', 'harshal shende', 'robin badal', 'amit kumar', 'pramod yadav', 'deepak joshi', 'lalan kumar']"
1752,2408.10818,learning randomized algorithms with transformers,cs.lg,"randomization is a powerful tool that endows algorithms with remarkable properties. for instance, randomized algorithms excel in adversarial settings, often surpassing the worst-case performance of deterministic algorithms with large margins. furthermore, their success probability can be amplified by simple strategies such as repetition and majority voting. in this paper, we enhance deep neural networks, in particular transformer models, with randomization. we demonstrate for the first time that randomized algorithms can be instilled in transformers through learning, in a purely data- and objective-driven manner. first, we analyze known adversarial objectives for which randomized algorithms offer a distinct advantage over deterministic ones. we then show that common optimization techniques, such as gradient descent or evolutionary strategies, can effectively learn transformer parameters that make use of the randomness provided to the model. to illustrate the broad applicability of randomization in empowering neural networks, we study three conceptual tasks: associative recall, graph coloring, and agents that explore grid worlds. in addition to demonstrating increased robustness against oblivious adversaries through learned randomization, our experiments reveal remarkable performance improvements due to the inherently random nature of the neural networks' computation and predictions.",,2024-08-20,,"['johannes von oswald', 'seijin kobayashi', 'yassir akram', 'angelika steger']"
1753,2408.10819,exploiting large language models capabilities for question answer-driven   knowledge graph completion across static and temporal domains,cs.cl cs.ai,"knowledge graph completion (kgc) aims to identify missing triples in a knowledge graph (kg). this is typically achieved through tasks such as link prediction and instance completion. however, these methods often focus on either static knowledge graphs (skgs) or temporal knowledge graphs (tkgs), addressing only within-scope triples. this paper introduces a new generative completion framework called generative subgraph-based kgc (gs-kgc). gs-kgc employs a question-answering format to directly generate target entities, addressing the challenge of questions having multiple possible answers. we propose a strategy that extracts subgraphs centered on entities and relationships within the kg, from which negative samples and neighborhood information are separately obtained to address the one-to-many problem. our method generates negative samples using known facts to facilitate the discovery of new information. furthermore, we collect and refine neighborhood path data of known entities, providing contextual information to enhance reasoning in large language models (llms). our experiments evaluated the proposed method on four skgs and two tkgs, achieving state-of-the-art hits@1 metrics on five datasets. analysis of the results shows that gs-kgc can discover new triples within existing kgs and generate new facts beyond the closed kg, effectively bridging the gap between closed-world and open-world kgc.",,2024-08-20,,"['rui yang', 'jiahao zhu', 'jianping man', 'li fang', 'yi zhou']"
1754,2408.10821,constructing a high temporal resolution global lakes dataset via   swin-unet with applications to area prediction,cs.cv,"lakes provide a wide range of valuable ecosystem services, such as water supply, biodiversity habitats, and carbon sequestration. however, lakes are increasingly threatened by climate change and human activities. therefore, continuous global monitoring of lake dynamics is crucial, but remains challenging on a large scale. the recently developed global lakes area database (glakes) has mapped over 3.4 million lakes worldwide, but it only provides data at decadal intervals, which may be insufficient to capture rapid or short-term changes.this paper introduces an expanded lake database, glakes-additional, which offers biennial delineations and area measurements for 152,567 lakes globally from 1990 to 2021. we employed the swin-unet model, replacing traditional convolution operations, to effectively address the challenges posed by the receptive field requirements of high spatial resolution satellite imagery. the increased biennial time resolution helps to quantitatively attribute lake area changes to climatic and hydrological drivers, such as precipitation and temperature changes.for predicting lake area changes, we used a long short-term memory (lstm) neural network and an extended time series dataset for preliminary modeling. under climate and land use scenarios, our model achieved an rmse of 0.317 km^2 in predicting future lake area changes.",,2024-08-20,,"['yutian han', 'baoxiang huang', 'he gao']"
1755,2408.10822,navigating spatio-temporal heterogeneity: a graph transformer approach   for traffic forecasting,cs.lg,"traffic forecasting has emerged as a crucial research area in the development of smart cities. although various neural networks with intricate architectures have been developed to address this problem, they still face two key challenges: i) recent advancements in network designs for modeling spatio-temporal correlations are starting to see diminishing returns in performance enhancements. ii) additionally, most models do not account for the spatio-temporal heterogeneity inherent in traffic data, i.e., traffic distribution varies significantly across different regions and traffic flow patterns fluctuate across various time slots. to tackle these challenges, we introduce the spatio-temporal graph transformer (stgormer), which effectively integrates attribute and structure information inherent in traffic data for learning spatio-temporal correlations, and a mixture-of-experts module for capturing heterogeneity along spaital and temporal axes. specifically, we design two straightforward yet effective spatial encoding methods based on the graph structure and integrate time position encoding into the vanilla transformer to capture spatio-temporal traffic patterns. additionally, a mixture-of-experts enhanced feedforward neural network (fnn) module adaptively assigns suitable expert layers to distinct patterns via a spatio-temporal gating network, further improving overall prediction accuracy. experiments on five real-world datasets demonstrate that stgormer achieves state-of-the-art performance.",,2024-08-20,,"['jianxiang zhou', 'erdong liu', 'wei chen', 'siru zhong', 'yuxuan liang']"
1756,2408.10823,trustworthy compression? impact of ai-based codecs on biometrics for law   enforcement,cs.cv eess.iv,"image-based biometrics can aid law enforcement in various aspects, for example in iris, fingerprint and soft-biometric recognition. a critical precondition for recognition is the availability of sufficient biometric information in images. it is visually apparent that strong jpeg compression removes such details. however, latest ai-based image compression seemingly preserves many image details even for very strong compression factors. yet, these perceived details are not necessarily grounded in measurements, which raises the question whether these images can still be used for biometric recognition. in this work, we investigate how ai compression impacts iris, fingerprint and soft-biometric (fabrics and tattoo) images. we also investigate the recognition performance for iris and fingerprint images after ai compression. it turns out that iris recognition can be strongly affected, while fingerprint recognition is quite robust. the loss of detail is qualitatively best seen in fabrics and tattoos images. overall, our results show that ai-compression still permits many biometric tasks, but attention to strong compression factors in sensitive tasks is advisable.",,2024-08-20,,"['sandra bergmann', 'denise moussa', 'christian riess']"
1757,2408.10826,neulite: memory-efficient federated learning via elastic progressive   training,cs.dc,"federated learning (fl) emerges as a new learning paradigm that enables multiple devices to collaboratively train a shared model while preserving data privacy. however, intensive memory footprint during the training process severely bottlenecks the deployment of fl on resource-constrained devices in real-world cases. in this paper, we propose neulite, a framework that breaks the memory wall through elastic progressive training. unlike traditional fl, which updates the full model during the whole training procedure, neulite divides the model into blocks and conducts the training process in a progressive manner. except for the progressive training paradigm, neulite further features the following two key components to guide the training process: 1) curriculum mentor and 2) training harmonizer. specifically, the curriculum mentor devises curriculum-aware training losses for each block, assisting them in learning the expected feature representation and mitigating the loss of valuable information. additionally, the training harmonizer develops a parameter co-adaptation training paradigm to break the information isolation across blocks from both forward and backward propagation. furthermore, it constructs output modules for each block to strengthen model parameter co-adaptation. extensive experiments are conducted to evaluate the effectiveness of neulite across both simulation and hardware testbeds. the results demonstrate that neulite effectively reduces peak memory usage by up to 50.4%. it also enhances model performance by up to 84.2% and accelerates the training process by up to 1.9x.",,2024-08-20,,"['yebo wu', 'li li', 'chunlin tian', 'dubing chen', 'chengzhong xu']"
1758,2408.10827,co2wounds-v2: extended chronic wounds dataset from leprosy patients,eess.iv cs.cv,"chronic wounds pose an ongoing health concern globally, largely due to the prevalence of conditions such as diabetes and leprosy's disease. the standard method of monitoring these wounds involves visual inspection by healthcare professionals, a practice that could present challenges for patients in remote areas with inadequate transportation and healthcare infrastructure. this has led to the development of algorithms designed for the analysis and follow-up of wound images, which perform image-processing tasks such as classification, detection, and segmentation. however, the effectiveness of these algorithms heavily depends on the availability of comprehensive and varied wound image data, which is usually scarce. this paper introduces the co2wounds-v2 dataset, an extended collection of rgb wound images from leprosy patients with their corresponding semantic segmentation annotations, aiming to enhance the development and testing of image-processing algorithms in the medical field.",,2024-08-20,,"['karen sanchez', 'carlos hinojosa', 'olinto mieles', 'chen zhao', 'bernard ghanem', 'henry arguello']"
1760,2408.1083,single bridge formation in self-organizing particle systems,cs.dc cs.et,"local interactions of uncoordinated individuals produce the collective behaviors of many biological systems, inspiring much of the current research in programmable matter. a striking example is the spontaneous assembly of fire ants into ""bridges"" comprising their own bodies to traverse obstacles and reach sources of food. experiments and simulations suggest that, remarkably, these ants always form one bridge -- instead of multiple, competing bridges -- despite a lack of central coordination. we argue that the reliable formation of a single bridge does not require sophistication on behalf of the individuals by provably reproducing this behavior in a self-organizing particle system. we show that the formation of a single bridge by the particles is a statistical inevitability of their preferences to move in a particular direction, such as toward a food source, and their preference for more neighbors. two parameters, $\eta$ and $\beta$, reflect the strengths of these preferences and determine the gibbs stationary measure of the corresponding particle system's markov chain dynamics. we show that a single bridge almost certainly forms when $\eta$ and $\beta$ are sufficiently large. our proof introduces an auxiliary markov chain, called an ""occupancy chain"", that captures only the significant, global changes to the system. through the occupancy chain, we abstract away information about the motion of individual particles, but we gain a more direct means of analyzing their collective behavior. such abstractions provide a promising new direction for understanding many other systems of programmable matter.",,2024-08-20,,"['joseph briones', 'jacob calvert', 'noah egan', 'shunhao oh', 'dana randall', 'andréa w. richa']"
1761,2408.10831,zebrapose: zebra detection and pose estimation using only synthetic data,cs.cv cs.ai cs.ro,"synthetic data is increasingly being used to address the lack of labeled images in uncommon domains for deep learning tasks. a prominent example is 2d pose estimation of animals, particularly wild species like zebras, for which collecting real-world data is complex and impractical. however, many approaches still require real images, consistency and style constraints, sophisticated animal models, and/or powerful pre-trained networks to bridge the syn-to-real gap. moreover, they often assume that the animal can be reliably detected in images or videos, a hypothesis that often does not hold, e.g. in wildlife scenarios or aerial images. to solve this, we use synthetic data generated with a 3d photorealistic simulator to obtain the first synthetic dataset that can be used for both detection and 2d pose estimation of zebras without applying any of the aforementioned bridging strategies. unlike previous works, we extensively train and benchmark our detection and 2d pose estimation models on multiple real-world and synthetic datasets using both pre-trained and non-pre-trained backbones. these experiments show how the models trained from scratch and only with synthetic data can consistently generalize to real-world images of zebras in both tasks. moreover, we show it is possible to easily generalize those same models to 2d pose estimation of horses with a minimal amount of real-world images to account for the domain transfer. code, results, trained models; and the synthetic, training, and validation data, including 104k manually labeled frames, are provided as open-source at https://zebrapose.is.tue.mpg.de/",,2024-08-20,,"['elia bonetto', 'aamir ahmad']"
